Node,Community,length_column
6353,[62],1
5242,[62],1
5266,[62],1
6347,[62],1
5796,[62],1
6346,[62],1
5317,[7],1
5318,[62],1
5319,[1721],1
5321,[62],1
5718,[62],1
6534,[62],1
5774,[62],1
5880,[62],1
5323,[62],1
5325,[62],1
5326,[62],1
6506,[62],1
5329,[62],1
5330,[62],1
5331,[62],1
5332,[62],1
5333,[62],1
5334,[62],1
6416,[62],1
5335,[62],1
5336,[62],1
6338,[62],1
5314,[62],1
5313,[62],1
5299,[62],1
5274,[62],1
5277,[62],1
6342,[62],1
5280,[62],1
5283,[62],1
5287,[62],1
5289,[62],1
6095,[62],1
5293,[1721],1
6343,[5672],1
5312,[62],1
6340,[62],1
5303,[62],1
5304,[62],1
5305,[62],1
5306,[62],1
5307,[62],1
5308,[62],1
5309,[62],1
6339,[62],1
5695,[62],1
6080,[62],1
6337,[5672],1
6380,[62],1
6377,[62],1
6562,[62],1
5201,[62],1
6376,[62],1
6375,[62],1
5844,[62],1
5203,[62],1
6374,[62],1
5204,[8],1
5843,[62],1
5841,[62],1
6373,[62],1
5840,[62],1
6372,[62],1
6069,[62],1
6490,[62],1
5835,[5672],1
5833,[62],1
5207,[62],1
5225,[62],1
5358,[62],1
6378,[62],1
5535,[62],1
5229,[62],1
5846,[62],1
6383,[62],1
5197,[282],1
6275,[62],1
6150,[62],1
6294,[62],1
5186,[62],1
6382,[62],1
6094,[62],1
5849,[62],1
5188,[1721],1
6456,[62],1
6564,[62],1
6592,[62],1
6466,[62],1
6381,[62],1
5192,[8],1
6539,[62],1
6068,[62],1
5193,[62],1
5194,[62],1
5195,[62],1
6070,[62],1
6071,[62],1
6603,[62],1
5830,[62],1
5813,[62],1
5811,[62],1
5221,[62],1
5810,[62],1
6075,[62],1
6076,[62],1
5809,[62],1
5628,[62],1
6022,[5672],1
6549,[62],1
5808,[62],1
6363,[62],1
5807,[62],1
6078,[62],1
5805,[62],1
6362,[62],1
6079,[62],1
6230,[62],1
5804,[62],1
6361,[62],1
5803,[62],1
5219,[62],1
5218,[7],1
5816,[7],1
5820,[1721],1
5829,[1721],1
5828,[62],1
5826,[1721],1
5211,[7],1
6074,[62],1
5212,[62],1
5822,[62],1
6371,[62],1
5821,[62],1
5819,[62],1
6468,[62],1
6370,[62],1
6368,[62],1
6367,[62],1
6273,[62],1
6366,[62],1
5818,[1721],1
5215,[62],1
5817,[62],1
5216,[62],1
5337,[282],1
6629,[62],1
5459,[62],1
5411,[62],1
5412,[62],1
6299,[62],1
6107,[62],1
5604,[1721],1
6406,[62],1
5414,[62],1
6297,[62],1
5415,[62],1
6296,[62],1
5912,[62],1
6295,[62],1
5417,[62],1
6293,[62],1
5419,[62],1
6108,[62],1
6109,[62],1
5423,[1721],1
5424,[62],1
5814,[62],1
6291,[62],1
6110,[62],1
6585,[62],1
6244,[62],1
6311,[5672],1
5410,[62],1
6438,[62],1
5398,[62],1
6103,[62],1
6306,[62],1
6104,[62],1
5400,[8],1
6304,[62],1
5401,[62],1
6302,[62],1
5402,[62],1
5090,[62],1
6105,[62],1
5403,[62],1
6301,[62],1
5422,[62],1
5405,[62],1
5406,[62],1
6641,[62],1
6106,[62],1
5408,[62],1
5409,[62],1
5427,[7],1
5428,[7],1
5542,[62],1
6278,[62],1
6283,[62],1
6035,[62],1
5442,[62],1
5444,[62],1
3563,[62],1
5445,[62],1
6282,[62],1
6113,[62],1
5448,[8],1
5449,[62],1
5450,[62],1
5451,[62],1
5452,[5672],1
5453,[62],1
5454,[62],1
5455,[62],1
5456,[62],1
5778,[62],1
5767,[62],1
5457,[62],1
5458,[62],1
5439,[62],1
6573,[62],1
6635,[62],1
6515,[62],1
6206,[62],1
6239,[62],1
6288,[62],1
5429,[5672],1
5430,[1721],1
6111,[62],1
5431,[62],1
6287,[62],1
6286,[62],1
6285,[5672],1
5438,[62],1
5435,[62],1
6518,[62],1
6461,[62],1
6427,[62],1
6047,[62],1
6344,[62],1
6303,[62],1
5437,[62],1
6284,[62],1
6310,[5672],1
6312,[62],1
5340,[62],1
5365,[62],1
5792,[62],1
5366,[62],1
5367,[62],1
5791,[62],1
5368,[62],1
5369,[62],1
6330,[5672],1
5370,[62],1
5371,[62],1
5372,[62],1
5790,[62],1
5373,[62],1
5789,[62],1
6619,[62],1
5374,[62],1
5375,[62],1
5377,[62],1
5378,[62],1
5379,[62],1
5380,[62],1
5381,[62],1
6399,[62],1
5364,[62],1
6058,[62],1
5363,[62],1
5341,[62],1
6335,[62],1
5343,[62],1
5345,[62],1
4373,[62],1
5346,[62],1
6096,[62],1
5348,[62],1
5349,[62],1
5404,[62],1
6630,[62],1
5352,[62],1
5353,[62],1
5699,[62],1
6331,[62],1
5356,[62],1
5357,[62],1
5359,[62],1
5793,[62],1
5361,[62],1
5362,[62],1
6328,[62],1
6097,[62],1
5382,[62],1
5383,[62],1
6305,[62],1
5394,[62],1
5395,[760],1
5396,[760],1
5783,[62],1
6315,[62],1
5780,[62],1
5777,[62],1
6100,[62],1
5776,[62],1
5397,[62],1
5773,[62],1
5702,[62],1
5768,[62],1
5769,[62],1
6314,[62],1
6101,[62],1
5877,[62],1
6313,[62],1
6016,[62],1
6102,[62],1
5785,[62],1
6316,[62],1
6318,[62],1
5387,[62],1
5384,[62],1
6327,[62],1
5385,[62],1
6098,[62],1
5386,[62],1
6326,[62],1
6598,[62],1
6477,[62],1
6290,[62],1
5388,[62],1
5391,[62],1
6324,[5672],1
5555,[62],1
5787,[62],1
6025,[62],1
6404,[62],1
6298,[62],1
6620,[62],1
6319,[62],1
6099,[62],1
5872,[62],1
3203,[1721],1
4825,[62],1
1968,[62],1
1982,[8],1
1984,[62],1
1989,[8],1
2000,[7],1
2002,[8],1
2003,[7],1
2004,[62],1
2013,[7],1
2023,[7],1
2034,[1721],1
2039,[62],1
2043,[8],1
2046,[8],1
2047,[8],1
2054,[8],1
2060,[8],1
2069,[8],1
2070,[8],1
2072,[62],1
2074,[8],1
2075,[8],1
2085,[8],1
2088,[8],1
1969,[62],1
1961,[62],1
2099,[62],1
4879,[62],1
1863,[282],1
1865,[22],1
1866,[62],1
1873,[3],1
1884,[8],1
1886,[8],1
2629,[62],1
1895,[62],1
1896,[62],1
1897,[62],1
1901,[62],1
1904,[22],1
1909,[8],1
2481,[282],1
1916,[685],1
1917,[62],1
1925,[62],1
1934,[62],1
2381,[62],1
1941,[62],1
1949,[62],1
2674,[1721],1
3260,[282],1
2097,[62],1
2102,[22],1
2268,[62],1
2152,[62],1
2159,[62],1
2162,[62],1
2163,[62],1
2166,[282],1
2173,[282],1
2197,[8],1
2201,[62],1
2203,[1721],1
2214,[7],1
2224,[62],1
2225,[31],1
2227,[62],1
2232,[62],1
2234,[31],1
2245,[685],1
2248,[62],1
2491,[62],1
2260,[31],1
3372,[62],1
6077,[62],1
2263,[62],1
2928,[31],1
2265,[685],1
2158,[282],1
2271,[31],1
2106,[62],1
2149,[62],1
2108,[62],1
2115,[3],1
2116,[62],1
3492,[62],1
2123,[62],1
2124,[62],1
2125,[62],1
2126,[62],1
2127,[62],1
2128,[62],1
2129,[62],1
2130,[62],1
2131,[62],1
2134,[62],1
2135,[62],1
2136,[62],1
2137,[62],1
2138,[62],1
2139,[62],1
2997,[62],1
5247,[62],1
5443,[62],1
2140,[62],1
1862,[22],1
1861,[62],1
1860,[62],1
1536,[62],1
1540,[62],1
1546,[22],1
1551,[22],1
1555,[62],1
1557,[22],1
1565,[8],1
1774,[282],1
2183,[31],1
3491,[62],1
1570,[8],1
1572,[1721],1
1575,[62],1
1577,[31],1
1584,[685],1
3231,[62],1
4236,[62],1
5578,[62],1
1618,[22],1
4300,[62],1
1600,[62],1
1607,[62],1
1850,[22],1
1915,[8],1
1539,[31],1
1531,[31],1
1856,[62],1
1530,[31],1
1408,[187],1
1416,[3],1
1422,[1721],1
1430,[62],1
1433,[62],1
1436,[282],1
1442,[8],1
1446,[8],1
1453,[62],1
1459,[8],1
1466,[8],1
1473,[8],1
1482,[8],1
1499,[62],1
2438,[187],1
1581,[31],1
2273,[31],1
1515,[685],1
1520,[22],1
1524,[62],1
1525,[62],1
1526,[31],1
1527,[31],1
1611,[22],1
1615,[22],1
1631,[282],1
1632,[282],1
1772,[62],1
1777,[62],1
1778,[62],1
1779,[62],1
1780,[22],1
1788,[3],1
1789,[62],1
1803,[282],1
1804,[282],1
1806,[282],1
1820,[22],1
4383,[62],1
1826,[62],1
1830,[62],1
1832,[62],1
5020,[62],1
1841,[62],1
1940,[8],1
1837,[22],1
1838,[22],1
1848,[62],1
1852,[8],1
1854,[22],1
1769,[62],1
1764,[62],1
1760,[685],1
1703,[62],1
1634,[282],1
1636,[62],1
1642,[1721],1
1643,[282],1
1653,[62],1
1655,[8],1
1665,[8],1
1666,[8],1
1671,[62],1
1681,[62],1
1716,[7],1
5856,[62],1
1718,[7],1
1732,[7],1
1739,[1721],1
1746,[62],1
1752,[685],1
1926,[22],1
3858,[685],1
1754,[62],1
1756,[685],1
5389,[62],1
2267,[62],1
2272,[31],1
1406,[62],1
2782,[5672],1
2793,[5672],1
2794,[62],1
2795,[62],1
2798,[62],1
2801,[62],1
2802,[62],1
2803,[62],1
2804,[62],1
2805,[62],1
2806,[62],1
2807,[62],1
2808,[62],1
2809,[62],1
2810,[62],1
2811,[62],1
2812,[62],1
2813,[62],1
2814,[62],1
2815,[62],1
2816,[62],1
2817,[62],1
2818,[62],1
2819,[62],1
2783,[62],1
2781,[62],1
2822,[62],1
2780,[62],1
2656,[1721],1
2661,[1721],1
2664,[1721],1
2668,[62],1
2669,[669],1
2685,[62],1
2686,[5672],1
2692,[1721],1
2695,[1721],1
2705,[5672],1
2716,[1721],1
2741,[5672],1
2742,[5672],1
2744,[62],1
2745,[5672],1
2746,[62],1
2749,[5672],1
2750,[62],1
2755,[5672],1
2758,[62],1
2770,[5672],1
2772,[62],1
2775,[62],1
2821,[62],1
2823,[62],1
2279,[62],1
2853,[62],1
2855,[62],1
2856,[62],1
2857,[62],1
2858,[62],1
2860,[62],1
2861,[62],1
2862,[62],1
2863,[62],1
2864,[62],1
2865,[62],1
2867,[62],1
2868,[62],1
2869,[62],1
2870,[62],1
2871,[62],1
2872,[62],1
2873,[62],1
2874,[62],1
2875,[62],1
2876,[62],1
2877,[62],1
2878,[62],1
2879,[62],1
2854,[62],1
2852,[62],1
2825,[62],1
2851,[62],1
2826,[62],1
2827,[62],1
2828,[62],1
2829,[62],1
2830,[62],1
2831,[62],1
2832,[62],1
2833,[62],1
2834,[62],1
2835,[62],1
2837,[62],1
2838,[62],1
2839,[62],1
2840,[62],1
2841,[62],1
2843,[62],1
2844,[62],1
2845,[62],1
2846,[62],1
2847,[62],1
2848,[62],1
2849,[62],1
2850,[62],1
2654,[1721],1
2650,[1721],1
2648,[1721],1
2392,[31],1
2403,[62],1
2405,[62],1
2407,[62],1
2408,[62],1
2409,[62],1
2410,[62],1
2411,[62],1
2412,[62],1
2413,[62],1
2414,[62],1
2415,[62],1
2416,[62],1
2417,[62],1
2418,[62],1
2420,[62],1
2421,[62],1
2422,[62],1
2423,[62],1
2424,[62],1
2425,[62],1
2426,[62],1
2427,[62],1
2428,[62],1
2396,[685],1
2391,[62],1
2639,[1721],1
2382,[62],1
2282,[62],1
2285,[62],1
2288,[62],1
2293,[62],1
2296,[62],1
2300,[7],1
2302,[62],1
2303,[62],1
2307,[62],1
2314,[7],1
2325,[1721],1
2334,[1721],1
2335,[62],1
2336,[1721],1
2342,[1721],1
2345,[1721],1
2395,[31],1
2352,[3],1
2356,[62],1
2364,[62],1
2365,[62],1
2379,[62],1
2380,[62],1
2429,[62],1
2430,[62],1
2431,[62],1
2432,[62],1
2542,[1721],1
2552,[1721],1
3512,[22],1
2554,[62],1
2555,[62],1
2557,[685],1
2558,[62],1
3001,[62],1
2561,[62],1
3431,[62],1
4189,[3],1
2571,[62],1
2592,[62],1
2603,[62],1
2605,[669],1
2608,[7],1
2611,[62],1
2612,[7],1
2614,[7],1
2619,[62],1
2622,[62],1
2631,[1721],1
2637,[1721],1
2538,[1721],1
2537,[62],1
2535,[1721],1
2460,[282],1
2433,[62],1
2434,[62],1
2642,[62],1
3769,[62],1
3908,[62],1
2435,[685],1
2441,[31],1
2451,[282],1
2455,[282],1
2458,[282],1
2463,[62],1
2533,[5672],1
2465,[62],1
2467,[62],1
2473,[68],1
2485,[62],1
2487,[8],1
2490,[62],1
4235,[62],1
2493,[62],1
2495,[685],1
2531,[1721],1
1407,[62],1
1405,[62],1
4823,[62],1
313,[31],1
315,[31],1
318,[31],1
320,[31],1
322,[31],1
323,[31],1
324,[31],1
325,[31],1
411,[685],1
582,[685],1
753,[685],1
755,[685],1
1083,[31],1
1134,[31],1
1146,[31],1
1199,[31],1
1537,[31],1
1574,[31],1
6489,[62],1
329,[31],1
331,[31],1
354,[31],1
545,[31],1
344,[31],1
314,[31],1
699,[685],1
351,[685],1
550,[31],1
395,[685],1
910,[31],1
1071,[31],1
1244,[22],1
1398,[31],1
1534,[31],1
2277,[31],1
264,[31],1
265,[31],1
268,[31],1
270,[31],1
281,[31],1
285,[62],1
288,[31],1
294,[31],1
297,[31],1
578,[685],1
1080,[31],1
301,[31],1
302,[31],1
303,[31],1
306,[31],1
310,[62],1
348,[31],1
353,[31],1
564,[685],1
454,[22],1
464,[22],1
466,[22],1
469,[31],1
471,[31],1
472,[31],1
474,[31],1
477,[31],1
478,[31],1
481,[31],1
485,[31],1
487,[31],1
498,[685],1
510,[685],1
515,[22],1
516,[62],1
517,[3],1
519,[22],1
523,[3],1
543,[62],1
548,[31],1
554,[685],1
725,[685],1
561,[685],1
462,[22],1
445,[685],1
359,[31],1
442,[8],1
363,[31],1
368,[685],1
370,[62],1
372,[685],1
398,[31],1
376,[685],1
379,[31],1
565,[685],1
1543,[31],1
3883,[62],1
386,[282],1
393,[31],1
399,[685],1
404,[685],1
405,[685],1
409,[685],1
417,[685],1
418,[685],1
421,[62],1
425,[685],1
429,[685],1
432,[685],1
434,[760],1
350,[31],1
340,[31],1
258,[8],1
71,[31],1
74,[31],1
85,[31],1
108,[31],1
217,[31],1
227,[31],1
242,[31],1
248,[31],1
276,[31],1
338,[31],1
76,[31],1
78,[31],1
79,[31],1
81,[31],1
83,[31],1
89,[62],1
91,[31],1
93,[31],1
97,[31],1
215,[31],1
226,[31],1
254,[31],1
99,[31],1
103,[31],1
73,[31],1
4261,[62],1
253,[31],1
3469,[62],1
8,[31],1
17,[685],1
20,[685],1
26,[685],1
28,[685],1
29,[685],1
35,[685],1
38,[685],1
40,[685],1
41,[685],1
42,[685],1
51,[282],1
54,[685],1
57,[685],1
60,[22],1
67,[22],1
237,[685],1
525,[282],1
601,[22],1
705,[282],1
948,[7],1
1021,[282],1
3398,[62],1
114,[31],1
119,[685],1
129,[685],1
131,[685],1
316,[31],1
339,[31],1
617,[31],1
906,[31],1
909,[685],1
3023,[62],1
210,[31],1
213,[31],1
229,[31],1
346,[31],1
366,[685],1
1943,[62],1
218,[31],1
222,[31],1
223,[31],1
225,[31],1
232,[62],1
233,[31],1
238,[31],1
241,[31],1
245,[31],1
250,[31],1
251,[31],1
290,[31],1
243,[31],1
239,[31],1
179,[62],1
143,[22],1
148,[22],1
152,[22],1
156,[22],1
157,[282],1
162,[22],1
172,[22],1
488,[31],1
2110,[3],1
2915,[22],1
180,[31],1
236,[31],1
187,[31],1
190,[31],1
191,[31],1
199,[31],1
202,[31],1
212,[31],1
384,[685],1
391,[31],1
207,[31],1
230,[31],1
562,[23],1
566,[685],1
1396,[62],1
1050,[62],1
1068,[22],1
1051,[685],1
1053,[62],1
1054,[685],1
1058,[685],1
1063,[685],1
1588,[685],1
1946,[62],1
1070,[62],1
1072,[31],1
1073,[31],1
1082,[31],1
1088,[685],1
1092,[685],1
1093,[685],1
1099,[685],1
1100,[62],1
1107,[62],1
1112,[685],1
1118,[62],1
1119,[62],1
1121,[62],1
1123,[685],1
1064,[685],1
1049,[62],1
1124,[22],1
3155,[3],1
949,[685],1
953,[685],1
958,[685],1
961,[685],1
968,[22],1
976,[22],1
1563,[22],1
4728,[3],1
6217,[62],1
982,[282],1
992,[282],1
995,[282],1
1002,[62],1
1005,[22],1
1014,[62],1
1025,[22],1
1027,[3],1
1032,[3],1
1035,[62],1
1036,[3],1
1037,[62],1
1038,[3],1
1958,[282],1
4316,[203],1
1127,[22],1
570,[62],1
1215,[31],1
1230,[685],1
1234,[22],1
1238,[62],1
1247,[31],1
1248,[31],1
1249,[31],1
1580,[31],1
2148,[31],1
4289,[62],1
2141,[62],1
1394,[62],1
2233,[31],1
4682,[62],1
1257,[62],1
1258,[62],1
2281,[31],1
1759,[685],1
1280,[8],1
1297,[282],1
1318,[7],1
1357,[282],1
1362,[282],1
1380,[282],1
1218,[31],1
1211,[31],1
1131,[760],1
1210,[31],1
3867,[22],1
1139,[62],1
1143,[685],1
1522,[685],1
3557,[62],1
1149,[62],1
1150,[22],1
1151,[62],1
1159,[62],1
1169,[282],1
1182,[22],1
1188,[31],1
1528,[31],1
1195,[7],1
1208,[31],1
1245,[31],1
1322,[7],1
2366,[1721],1
1196,[31],1
1204,[31],1
1206,[31],1
2151,[62],1
1512,[31],1
946,[685],1
945,[685],1
940,[685],1
658,[8],1
659,[62],1
695,[3],1
696,[685],1
1762,[685],1
672,[62],1
674,[22],1
680,[685],1
682,[685],1
683,[685],1
536,[685],1
3190,[685],1
687,[282],1
688,[62],1
1427,[282],1
5033,[282],1
700,[31],1
701,[685],1
704,[893],1
706,[685],1
713,[685],1
714,[282],1
720,[685],1
726,[685],1
1395,[685],1
657,[62],1
935,[62],1
652,[282],1
574,[62],1
575,[62],1
581,[685],1
585,[685],1
589,[62],1
597,[62],1
603,[62],1
604,[760],1
609,[22],1
614,[22],1
2144,[22],1
2446,[685],1
2507,[62],1
2866,[62],1
615,[31],1
616,[31],1
620,[685],1
621,[685],1
630,[685],1
661,[685],1
635,[685],1
640,[685],1
642,[62],1
729,[685],1
730,[685],1
3290,[62],1
6274,[62],1
4679,[62],1
856,[685],1
837,[669],1
838,[685],1
847,[685],1
850,[685],1
857,[685],1
859,[685],1
866,[22],1
887,[22],1
889,[685],1
891,[62],1
936,[685],1
942,[282],1
897,[685],1
911,[62],1
914,[685],1
921,[685],1
922,[23],1
923,[685],1
924,[62],1
925,[685],1
930,[685],1
833,[31],1
831,[685],1
828,[62],1
775,[685],1
737,[31],1
739,[22],1
740,[31],1
741,[31],1
744,[31],1
745,[31],1
748,[31],1
754,[685],1
758,[685],1
774,[685],1
776,[685],1
824,[685],1
2394,[23],1
788,[282],1
2383,[62],1
805,[282],1
806,[62],1
813,[62],1
818,[685],1
819,[62],1
821,[685],1
823,[685],1
2880,[62],1
2882,[62],1
2883,[62],1
4241,[62],1
4243,[62],1
4636,[62],1
5066,[62],1
5576,[62],1
5634,[62],1
5688,[62],1
5940,[62],1
6017,[62],1
6164,[62],1
4247,[62],1
4248,[62],1
4250,[62],1
4678,[62],1
4252,[22],1
4255,[62],1
4257,[62],1
4259,[8],1
4263,[62],1
4264,[62],1
4266,[23],1
4268,[62],1
4270,[62],1
4271,[62],1
4242,[62],1
4240,[62],1
4279,[62],1
4239,[62],1
4187,[62],1
6309,[62],1
4190,[62],1
4196,[62],1
4199,[62],1
4205,[62],1
4206,[7],1
4207,[62],1
4209,[1721],1
4210,[62],1
4212,[62],1
5355,[62],1
4217,[62],1
4219,[62],1
4220,[62],1
4221,[62],1
4222,[62],1
4223,[62],1
4630,[62],1
4225,[62],1
4229,[62],1
4683,[62],1
4237,[62],1
4277,[3],1
4283,[7],1
4387,[760],1
4328,[8],1
4333,[62],1
4334,[62],1
4341,[62],1
4343,[62],1
4344,[62],1
4345,[62],1
4480,[62],1
4347,[8],1
4354,[1721],1
4356,[62],1
5738,[62],1
4357,[62],1
4358,[62],1
4359,[282],1
4363,[62],1
4390,[62],1
4371,[62],1
4372,[62],1
4376,[62],1
4378,[62],1
4379,[62],1
4382,[62],1
4384,[3],1
4331,[1721],1
4327,[62],1
4287,[7],1
4326,[8],1
4290,[62],1
4292,[62],1
6307,[62],1
4294,[7],1
4360,[62],1
4791,[62],1
4296,[62],1
4297,[62],1
4298,[62],1
4299,[3],1
4301,[62],1
4302,[62],1
4303,[62],1
4304,[62],1
4305,[282],1
4306,[62],1
4308,[62],1
4314,[5672],1
4319,[62],1
6325,[62],1
4323,[62],1
4324,[7],1
4325,[62],1
4183,[62],1
4181,[62],1
4174,[62],1
3934,[62],1
3938,[62],1
3942,[62],1
3944,[62],1
4137,[863],1
5566,[863],1
3946,[8],1
3950,[62],1
3953,[7],1
3955,[1721],1
4771,[7],1
3956,[62],1
3957,[7],1
3958,[62],1
3291,[62],1
3962,[282],1
3963,[62],1
3964,[62],1
3968,[62],1
3970,[62],1
3972,[62],1
6210,[62],1
3975,[62],1
4339,[62],1
3936,[62],1
3932,[5672],1
6341,[62],1
3929,[62],1
3860,[685],1
3861,[22],1
4340,[22],1
5168,[62],1
3870,[760],1
3871,[62],1
3873,[1721],1
3874,[22],1
5508,[62],1
3882,[62],1
6205,[62],1
6617,[62],1
3887,[62],1
4757,[62],1
3891,[62],1
3893,[62],1
3896,[62],1
3903,[62],1
3904,[62],1
3910,[282],1
3916,[282],1
4521,[62],1
3928,[5672],1
3978,[8],1
3983,[8],1
3984,[62],1
3985,[282],1
4090,[62],1
4092,[62],1
4096,[62],1
4098,[62],1
4100,[8],1
4106,[8],1
4108,[8],1
4109,[8],1
4112,[8],1
4115,[8],1
4116,[62],1
4120,[62],1
4124,[8],1
4135,[8],1
4136,[8],1
4144,[62],1
4145,[8],1
4159,[8],1
5184,[62],1
4169,[62],1
4170,[62],1
4171,[62],1
4173,[62],1
4089,[8],1
4088,[282],1
4087,[8],1
4007,[62],1
3989,[62],1
3565,[62],1
3990,[62],1
3994,[62],1
3997,[62],1
3999,[62],1
4000,[1721],1
4001,[62],1
4809,[685],1
4006,[62],1
4013,[62],1
4085,[62],1
4015,[62],1
4018,[55],1
4031,[7],1
4041,[62],1
4045,[62],1
4046,[1721],1
4061,[62],1
4075,[62],1
4078,[8],1
4084,[62],1
4386,[62],1
4388,[62],1
2884,[62],1
4641,[62],1
4643,[62],1
4644,[62],1
4647,[62],1
6208,[62],1
4651,[62],1
4657,[5672],1
4660,[62],1
4661,[5672],1
4663,[62],1
4666,[62],1
4670,[62],1
4672,[62],1
4673,[62],1
4674,[62],1
4677,[62],1
4681,[31],1
4684,[62],1
4686,[62],1
4688,[282],1
4694,[760],1
4698,[7],1
4701,[62],1
4702,[62],1
4642,[62],1
4640,[62],1
4710,[62],1
4639,[62],1
4611,[62],1
4612,[62],1
4613,[62],1
4614,[62],1
4615,[62],1
4616,[62],1
4618,[62],1
4619,[62],1
4620,[62],1
4622,[62],1
4623,[62],1
4624,[62],1
4625,[62],1
4626,[62],1
4627,[62],1
4628,[62],1
4629,[62],1
4632,[62],1
4633,[62],1
4634,[62],1
4635,[62],1
4637,[62],1
4638,[62],1
4708,[62],1
4715,[1721],1
4392,[62],1
4852,[203],1
4765,[62],1
4768,[62],1
4774,[5672],1
4777,[5672],1
4779,[62],1
4781,[62],1
4785,[62],1
4786,[62],1
4788,[5672],1
4792,[8],1
4793,[8],1
4794,[62],1
4795,[62],1
4803,[62],1
4797,[62],1
4799,[62],1
4802,[62],1
4805,[7],1
4812,[62],1
4814,[62],1
4815,[62],1
4820,[62],1
4821,[8],1
4885,[62],1
4761,[62],1
4717,[1721],1
4759,[62],1
4719,[62],1
4720,[62],1
4721,[62],1
4722,[62],1
5770,[62],1
4725,[62],1
4726,[62],1
4727,[62],1
4729,[62],1
4730,[62],1
4731,[62],1
4736,[7],1
4740,[7],1
4742,[62],1
4743,[62],1
3564,[62],1
4744,[62],1
4746,[62],1
4747,[62],1
4752,[62],1
4753,[62],1
4754,[62],1
4756,[62],1
4610,[62],1
4609,[62],1
4607,[62],1
4452,[62],1
4455,[62],1
4459,[62],1
4460,[62],1
4466,[8],1
4479,[62],1
4482,[8],1
4483,[62],1
4485,[1721],1
4494,[62],1
4495,[62],1
4498,[62],1
4499,[62],1
4502,[3],1
4503,[62],1
5596,[62],1
4504,[62],1
5595,[62],1
4506,[62],1
4508,[62],1
4509,[187],1
4511,[62],1
4512,[62],1
4513,[62],1
4453,[62],1
4451,[62],1
4606,[62],1
5031,[62],1
4393,[62],1
4396,[62],1
4401,[62],1
4404,[62],1
4405,[62],1
4406,[760],1
4407,[760],1
4408,[760],1
4410,[62],1
4412,[760],1
4416,[62],1
4421,[62],1
4423,[62],1
4427,[1721],1
4429,[1721],1
4431,[62],1
4434,[62],1
4436,[760],1
4438,[5672],1
4439,[62],1
4441,[760],1
4443,[62],1
6615,[62],1
4514,[62],1
4516,[62],1
4665,[62],1
5092,[62],1
4568,[62],1
4569,[62],1
4570,[62],1
4571,[62],1
4572,[62],1
4573,[62],1
4574,[62],1
4575,[62],1
4576,[62],1
5073,[62],1
4580,[3],1
4582,[62],1
6400,[62],1
4583,[62],1
6443,[62],1
4585,[62],1
4586,[1721],1
4590,[62],1
4598,[62],1
4601,[62],1
4602,[62],1
4603,[62],1
4605,[62],1
4567,[62],1
4566,[62],1
4565,[62],1
6182,[62],1
6415,[62],1
4518,[62],1
4519,[62],1
4531,[62],1
4533,[62],1
4535,[62],1
4536,[62],1
4543,[62],1
6300,[62],1
4547,[3],1
6496,[62],1
4564,[62],1
4549,[62],1
4553,[62],1
4555,[62],1
4556,[62],1
4557,[62],1
4558,[62],1
4559,[62],1
4560,[62],1
4562,[62],1
4563,[62],1
3859,[685],1
3856,[62],1
3855,[62],1
3444,[22],1
3321,[62],1
3324,[7],1
3328,[62],1
3329,[62],1
3331,[1721],1
3335,[62],1
3336,[1721],1
3345,[62],1
3349,[62],1
3350,[62],1
3353,[62],1
3354,[62],1
3355,[62],1
3356,[62],1
3357,[62],1
3358,[62],1
3362,[8],1
3365,[62],1
3366,[62],1
3367,[685],1
4260,[685],1
3368,[62],1
3371,[685],1
5095,[62],1
3317,[62],1
3375,[62],1
3316,[62],1
3987,[62],1
3238,[62],1
3249,[62],1
3583,[8],1
3252,[62],1
3253,[62],1
3256,[62],1
3259,[282],1
3264,[62],1
3267,[3],1
3272,[62],1
3273,[282],1
3276,[282],1
3280,[62],1
3283,[62],1
3285,[62],1
3286,[62],1
3287,[282],1
4216,[282],1
3288,[685],1
3310,[62],1
3311,[62],1
3315,[62],1
3374,[62],1
3376,[62],1
3854,[62],1
3461,[62],1
3465,[62],1
3471,[3],1
3473,[3],1
3474,[62],1
3479,[62],1
3481,[3],1
3483,[55],1
3487,[62],1
3490,[62],1
3493,[62],1
3494,[62],1
3495,[62],1
3499,[62],1
3502,[62],1
3615,[685],1
3504,[685],1
3505,[62],1
3507,[62],1
5471,[62],1
3509,[62],1
4926,[62],1
5781,[62],1
3514,[62],1
3464,[62],1
3458,[62],1
3377,[62],1
4856,[62],1
3378,[62],1
3385,[62],1
3388,[62],1
3389,[62],1
3390,[62],1
3391,[62],1
3399,[62],1
3406,[62],1
3424,[7],1
3429,[22],1
3432,[62],1
3434,[62],1
4963,[62],1
3439,[62],1
3440,[62],1
3441,[3],1
3442,[3],1
3449,[3],1
3450,[62],1
3453,[62],1
3454,[22],1
3455,[3],1
3456,[62],1
3233,[685],1
3226,[282],1
3221,[62],1
2934,[62],1
2949,[62],1
2954,[62],1
2957,[62],1
2960,[62],1
2962,[5672],1
2970,[62],1
2972,[31],1
2977,[62],1
2979,[7],1
2982,[62],1
2985,[8],1
2986,[8],1
2994,[8],1
2998,[8],1
3012,[31],1
3010,[62],1
3004,[62],1
3005,[62],1
3008,[685],1
3009,[62],1
3011,[31],1
3014,[62],1
3016,[62],1
2935,[62],1
